order_id,order_date,region,product,category,quantity,price,revenue
420,2023-01-18 11:00:00,South,Tablet,Accessories,4,985,3940
421,2023-01-18 12:00:00,South,Tablet,Electronics,1,667,667
422,2023-01-18 13:00:00,South,Phone,Electronics,3,784,2352
423,2023-01-18 14:00:00,South,Tablet,Accessories,4,402,1608
424,2023-01-18 15:00:00,East,Laptop,Electronics,4,303,1212
425,2023-01-18 16:00:00,West,Tablet,Accessories,3,444,1332
426,2023-01-18 17:00:00,North,Phone,Electronics,1,859,859
427,2023-01-18 18:00:00,North,Laptop,Accessories,1,925,925
428,2023-01-18 19:00:00,West,Phone,Accessories,2,365,730
429,2023-01-18 20:00:00,North,Headphones,Electronics,1,121,121
430,2023-01-18 21:00:00,West,Laptop,Accessories,2,938,1876
431,2023-01-18 22:00:00,North,Laptop,Electronics,4,635,2540
432,2023-01-18 23:00:00,South,Tablet,Electronics,4,805,3220
433,2023-01-19 00:00:00,North,Laptop,Accessories,4,195,780
434,2023-01-19 01:00:00,West,Phone,Electronics,2,544,1088
435,2023-01-19 02:00:00,West,Tablet,Electronics,3,362,1086
436,2023-01-19 03:00:00,West,Headphones,Accessories,3,683,2049
437,2023-01-19 04:00:00,West,Phone,Electronics,4,854,3416
438,2023-01-19 05:00:00,West,Headphones,Electronics,2,482,964
439,2023-01-19 06:00:00,East,Headphones,Accessories,2,649,1298
440,2023-01-19 07:00:00,East,Headphones,Electronics,4,491,1964
441,2023-01-19 08:00:00,North,Laptop,Electronics,1,988,988
442,2023-01-19 09:00:00,West,Phone,Accessories,4,700,2800
443,2023-01-19 10:00:00,North,Phone,Electronics,2,639,1278
444,2023-01-19 11:00:00,West,Laptop,Electronics,1,191,191
445,2023-01-19 12:00:00,West,Tablet,Accessories,3,665,1995
446,2023-01-19 13:00:00,East,Headphones,Electronics,1,258,258
447,2023-01-19 14:00:00,East,Phone,Electronics,3,983,2949
448,2023-01-19 15:00:00,South,Laptop,Accessories,2,327,654
449,2023-01-19 16:00:00,East,Headphones,Accessories,4,572,2288
450,2023-01-19 17:00:00,South,Tablet,Electronics,4,471,1884
451,2023-01-19 18:00:00,South,Tablet,Electronics,4,475,1900
452,2023-01-19 19:00:00,South,Headphones,Accessories,4,652,2608
453,2023-01-19 20:00:00,South,Tablet,Electronics,4,136,544
454,2023-01-19 21:00:00,South,Phone,Electronics,2,736,1472
455,2023-01-19 22:00:00,North,Phone,Electronics,2,790,1580
456,2023-01-19 23:00:00,East,Phone,Accessories,4,943,3772
457,2023-01-20 00:00:00,South,Tablet,Electronics,1,136,136
458,2023-01-20 01:00:00,West,Phone,Electronics,4,200,800
459,2023-01-20 02:00:00,East,Laptop,Accessories,3,642,1926
460,2023-01-20 03:00:00,East,Phone,Accessories,3,289,867
461,2023-01-20 04:00:00,South,Phone,Accessories,3,611,1833
462,2023-01-20 05:00:00,North,Tablet,Electronics,3,757,2271
463,2023-01-20 06:00:00,South,Phone,Electronics,4,189,756
464,2023-01-20 07:00:00,North,Headphones,Accessories,3,105,315
465,2023-01-20 08:00:00,West,Laptop,Electronics,1,238,238
466,2023-01-20 09:00:00,East,Tablet,Electronics,4,194,776
467,2023-01-20 10:00:00,West,Laptop,Electronics,3,730,2190
468,2023-01-20 11:00:00,North,Headphones,Electronics,4,977,3908
469,2023-01-20 12:00:00,North,Tablet,Accessories,4,731,2924
470,2023-01-20 13:00:00,West,Tablet,Accessories,4,485,1940
471,2023-01-20 14:00:00,North,Phone,Electronics,2,222,444
472,2023-01-20 15:00:00,West,Laptop,Accessories,3,384,1152
473,2023-01-20 16:00:00,East,Headphones,Electronics,2,465,930
474,2023-01-20 17:00:00,West,Headphones,Electronics,1,988,988
475,2023-01-20 18:00:00,East,Tablet,Accessories,1,790,790
476,2023-01-20 19:00:00,West,Phone,Accessories,2,589,1178
477,2023-01-20 20:00:00,North,Tablet,Electronics,3,424,1272
478,2023-01-20 21:00:00,West,Tablet,Electronics,4,506,2024
479,2023-01-20 22:00:00,North,Tablet,Electronics,1,618,618
480,2023-01-20 23:00:00,West,Tablet,Electronics,1,995,995
481,2023-01-21 00:00:00,West,Headphones,Accessories,1,923,923
482,2023-01-21 01:00:00,South,Headphones,Accessories,3,738,2214
483,2023-01-21 02:00:00,North,Tablet,Electronics,2,176,352
484,2023-01-21 03:00:00,South,Tablet,Electronics,2,333,666
485,2023-01-21 04:00:00,North,Phone,Accessories,3,929,2787
486,2023-01-21 05:00:00,South,Tablet,Electronics,1,685,685
487,2023-01-21 06:00:00,East,Headphones,Accessories,3,583,1749
488,2023-01-21 07:00:00,West,Laptop,Electronics,3,563,1689
489,2023-01-21 08:00:00,North,Headphones,Accessories,2,370,740
490,2023-01-21 09:00:00,North,Phone,Electronics,3,920,2760
491,2023-01-21 10:00:00,West,Headphones,Electronics,3,566,1698
492,2023-01-21 11:00:00,North,Laptop,Electronics,1,568,568
493,2023-01-21 12:00:00,North,Tablet,Accessories,4,731,2924
494,2023-01-21 13:00:00,South,Laptop,Accessories,1,646,646
495,2023-01-21 14:00:00,North,Tablet,Electronics,2,818,1636
496,2023-01-21 15:00:00,East,Tablet,Electronics,4,369,1476
497,2023-01-21 16:00:00,East,Headphones,Electronics,1,704,704
498,2023-01-21 17:00:00,West,Headphones,Electronics,3,477,1431
499,2023-01-21 18:00:00,North,Headphones,Accessories,3,276,828
500,2023-01-21 19:00:00,West,Phone,Accessories,4,373,1492
501,2023-01-21 20:00:00,East,Headphones,Accessories,4,790,3160
502,2023-01-21 21:00:00,North,Phone,Electronics,3,740,2220
503,2023-01-21 22:00:00,North,Headphones,Electronics,2,736,1472
504,2023-01-21 23:00:00,West,Tablet,Accessories,1,126,126
505,2023-01-22 00:00:00,East,Phone,Electronics,3,675,2025
506,2023-01-22 01:00:00,North,Laptop,Accessories,1,159,159
507,2023-01-22 02:00:00,West,Phone,Accessories,1,830,830
508,2023-01-22 03:00:00,East,Phone,Accessories,1,316,316
509,2023-01-22 04:00:00,West,Laptop,Accessories,1,780,780
510,2023-01-22 05:00:00,South,Phone,Electronics,2,760,1520
511,2023-01-22 06:00:00,North,Tablet,Accessories,2,369,738
512,2023-01-22 07:00:00,South,Headphones,Electronics,2,215,430
513,2023-01-22 08:00:00,East,Laptop,Accessories,3,344,1032
514,2023-01-22 09:00:00,South,Headphones,Accessories,3,759,2277
515,2023-01-22 10:00:00,South,Tablet,Accessories,3,703,2109
516,2023-01-22 11:00:00,East,Laptop,Accessories,2,184,368
517,2023-01-22 12:00:00,West,Headphones,Electronics,1,698,698
518,2023-01-22 13:00:00,South,Headphones,Electronics,2,731,1462
519,2023-01-22 14:00:00,West,Tablet,Electronics,3,549,1647
520,2023-01-22 15:00:00,South,Headphones,Electronics,4,951,3804
521,2023-01-22 16:00:00,West,Tablet,Accessories,3,635,1905
522,2023-01-22 17:00:00,East,Phone,Electronics,1,986,986
523,2023-01-22 18:00:00,South,Tablet,Electronics,2,188,376
524,2023-01-22 19:00:00,East,Phone,Accessories,4,648,2592
525,2023-01-22 20:00:00,South,Laptop,Electronics,4,953,3812
526,2023-01-22 21:00:00,East,Headphones,Electronics,1,994,994
527,2023-01-22 22:00:00,East,Tablet,Electronics,2,606,1212
528,2023-01-22 23:00:00,South,Tablet,Electronics,4,507,2028
529,2023-01-23 00:00:00,South,Headphones,Accessories,3,370,1110
530,2023-01-23 01:00:00,South,Headphones,Accessories,1,623,623
531,2023-01-23 02:00:00,North,Laptop,Electronics,4,593,2372
532,2023-01-23 03:00:00,West,Laptop,Accessories,1,706,706
533,2023-01-23 04:00:00,North,Tablet,Electronics,2,547,1094
534,2023-01-23 05:00:00,North,Laptop,Electronics,2,642,1284
535,2023-01-23 06:00:00,East,Phone,Electronics,2,449,898
536,2023-01-23 07:00:00,South,Laptop,Accessories,3,844,2532
537,2023-01-23 08:00:00,West,Laptop,Accessories,4,951,3804
538,2023-01-23 09:00:00,East,Tablet,Accessories,2,427,854
539,2023-01-23 10:00:00,North,Phone,Accessories,3,911,2733
540,2023-01-23 11:00:00,South,Laptop,Accessories,2,385,770
541,2023-01-23 12:00:00,East,Phone,Accessories,2,134,268
542,2023-01-23 13:00:00,South,Phone,Electronics,4,632,2528
543,2023-01-23 14:00:00,East,Phone,Accessories,3,722,2166
544,2023-01-23 15:00:00,South,Headphones,Electronics,2,587,1174
545,2023-01-23 16:00:00,North,Headphones,Electronics,3,930,2790
546,2023-01-23 17:00:00,West,Headphones,Accessories,3,959,2877
547,2023-01-23 18:00:00,North,Headphones,Electronics,2,586,1172
548,2023-01-23 19:00:00,West,Tablet,Electronics,2,244,488
549,2023-01-23 20:00:00,South,Laptop,Electronics,1,623,623
550,2023-01-23 21:00:00,East,Headphones,Accessories,4,855,3420
551,2023-01-23 22:00:00,North,Tablet,Accessories,2,245,490
552,2023-01-23 23:00:00,West,Laptop,Electronics,1,850,850
553,2023-01-24 00:00:00,North,Headphones,Accessories,4,602,2408
554,2023-01-24 01:00:00,West,Laptop,Electronics,2,703,1406
555,2023-01-24 02:00:00,North,Headphones,Accessories,3,927,2781
556,2023-01-24 03:00:00,West,Tablet,Electronics,4,934,3736
557,2023-01-24 04:00:00,West,Phone,Electronics,3,726,2178
558,2023-01-24 05:00:00,South,Phone,Accessories,1,626,626
559,2023-01-24 06:00:00,West,Laptop,Accessories,2,371,742
560,2023-01-24 07:00:00,South,Tablet,Accessories,1,633,633
561,2023-01-24 08:00:00,West,Phone,Accessories,2,729,1458
562,2023-01-24 09:00:00,East,Headphones,Accessories,2,980,1960
563,2023-01-24 10:00:00,East,Phone,Electronics,3,194,582
564,2023-01-24 11:00:00,East,Laptop,Electronics,1,546,546
565,2023-01-24 12:00:00,West,Laptop,Electronics,3,514,1542
566,2023-01-24 13:00:00,South,Tablet,Accessories,3,356,1068
567,2023-01-24 14:00:00,South,Laptop,Accessories,3,942,2826
568,2023-01-24 15:00:00,West,Phone,Electronics,1,361,361
569,2023-01-24 16:00:00,East,Phone,Electronics,2,186,372
570,2023-01-24 17:00:00,East,Phone,Electronics,2,535,1070
571,2023-01-24 18:00:00,South,Phone,Electronics,1,929,929
572,2023-01-24 19:00:00,East,Tablet,Accessories,2,669,1338
573,2023-01-24 20:00:00,North,Headphones,Electronics,1,841,841
574,2023-01-24 21:00:00,South,Headphones,Accessories,1,207,207
575,2023-01-24 22:00:00,East,Tablet,Electronics,2,118,236
576,2023-01-24 23:00:00,South,Laptop,Accessories,4,464,1856
577,2023-01-25 00:00:00,North,Headphones,Accessories,3,752,2256
578,2023-01-25 01:00:00,South,Laptop,Accessories,1,478,478
579,2023-01-25 02:00:00,South,Headphones,Accessories,1,259,259
580,2023-01-25 03:00:00,South,Laptop,Electronics,4,199,796
581,2023-01-25 04:00:00,South,Tablet,Electronics,1,364,364
582,2023-01-25 05:00:00,North,Phone,Electronics,1,849,849
583,2023-01-25 06:00:00,West,Laptop,Accessories,2,849,1698
584,2023-01-25 07:00:00,South,Phone,Electronics,2,148,296
585,2023-01-25 08:00:00,South,Laptop,Electronics,4,776,3104
586,2023-01-25 09:00:00,East,Laptop,Electronics,1,898,898
587,2023-01-25 10:00:00,South,Laptop,Accessories,3,514,1542
588,2023-01-25 11:00:00,East,Laptop,Accessories,2,158,316
589,2023-01-25 12:00:00,West,Laptop,Accessories,3,282,846
590,2023-01-25 13:00:00,North,Phone,Electronics,3,758,2274
591,2023-01-25 14:00:00,North,Laptop,Electronics,4,546,2184
592,2023-01-25 15:00:00,West,Phone,Electronics,4,997,3988
593,2023-01-25 16:00:00,North,Tablet,Accessories,1,400,400
594,2023-01-25 17:00:00,West,Headphones,Electronics,4,707,2828
595,2023-01-25 18:00:00,West,Laptop,Accessories,2,654,1308
596,2023-01-25 19:00:00,West,Headphones,Accessories,1,453,453
597,2023-01-25 20:00:00,North,Phone,Accessories,1,868,868
598,2023-01-25 21:00:00,East,Tablet,Accessories,3,312,936
599,2023-01-25 22:00:00,West,Tablet,Electronics,3,288,864
600,2023-01-25 23:00:00,South,Tablet,Electronics,3,742,2226
601,2023-01-26 00:00:00,North,Headphones,Accessories,1,446,446
602,2023-01-26 01:00:00,West,Phone,Electronics,4,911,3644
603,2023-01-26 02:00:00,West,Laptop,Accessories,4,900,3600
604,2023-01-26 03:00:00,South,Laptop,Electronics,4,236,944
605,2023-01-26 04:00:00,East,Phone,Electronics,1,129,129
606,2023-01-26 05:00:00,East,Headphones,Accessories,1,245,245
607,2023-01-26 06:00:00,East,Laptop,Accessories,1,923,923
608,2023-01-26 07:00:00,West,Phone,Accessories,1,567,567
609,2023-01-26 08:00:00,West,Laptop,Accessories,1,716,716
610,2023-01-26 09:00:00,West,Tablet,Electronics,4,602,2408
611,2023-01-26 10:00:00,North,Laptop,Accessories,1,898,898
612,2023-01-26 11:00:00,South,Headphones,Electronics,4,290,1160
613,2023-01-26 12:00:00,West,Phone,Accessories,1,570,570
614,2023-01-26 13:00:00,South,Headphones,Electronics,4,789,3156
615,2023-01-26 14:00:00,South,Phone,Accessories,2,444,888
616,2023-01-26 15:00:00,East,Tablet,Electronics,2,850,1700
617,2023-01-26 16:00:00,North,Phone,Electronics,4,100,400
618,2023-01-26 17:00:00,West,Laptop,Electronics,2,209,418
619,2023-01-26 18:00:00,East,Laptop,Accessories,2,949,1898
620,2023-01-26 19:00:00,East,Tablet,Accessories,4,886,3544
621,2023-01-26 20:00:00,West,Phone,Accessories,1,982,982
622,2023-01-26 21:00:00,South,Tablet,Accessories,1,993,993
623,2023-01-26 22:00:00,East,Laptop,Electronics,4,845,3380
624,2023-01-26 23:00:00,South,Headphones,Electronics,3,163,489
625,2023-01-27 00:00:00,North,Tablet,Electronics,3,855,2565
626,2023-01-27 01:00:00,South,Headphones,Accessories,2,152,304
627,2023-01-27 02:00:00,North,Headphones,Electronics,3,361,1083
628,2023-01-27 03:00:00,South,Phone,Electronics,2,628,1256
629,2023-01-27 04:00:00,East,Tablet,Accessories,1,401,401
630,2023-01-27 05:00:00,East,Headphones,Accessories,4,985,3940
631,2023-01-27 06:00:00,North,Headphones,Electronics,1,333,333
632,2023-01-27 07:00:00,West,Phone,Accessories,4,172,688
633,2023-01-27 08:00:00,North,Phone,Accessories,3,456,1368
634,2023-01-27 09:00:00,North,Laptop,Accessories,1,702,702
635,2023-01-27 10:00:00,South,Headphones,Accessories,1,583,583
636,2023-01-27 11:00:00,South,Laptop,Electronics,2,105,210
637,2023-01-27 12:00:00,North,Headphones,Electronics,4,809,3236
638,2023-01-27 13:00:00,East,Laptop,Electronics,3,976,2928
639,2023-01-27 14:00:00,South,Phone,Electronics,1,807,807
640,2023-01-27 15:00:00,West,Tablet,Electronics,4,907,3628
641,2023-01-27 16:00:00,South,Phone,Accessories,3,958,2874
642,2023-01-27 17:00:00,South,Laptop,Electronics,1,933,933
643,2023-01-27 18:00:00,West,Laptop,Electronics,4,236,944
644,2023-01-27 19:00:00,North,Tablet,Accessories,2,878,1756
645,2023-01-27 20:00:00,West,Headphones,Accessories,1,503,503
646,2023-01-27 21:00:00,North,Laptop,Accessories,4,727,2908
647,2023-01-27 22:00:00,North,Laptop,Electronics,3,654,1962
648,2023-01-27 23:00:00,North,Laptop,Accessories,3,842,2526
649,2023-01-28 00:00:00,West,Tablet,Accessories,2,669,1338
650,2023-01-28 01:00:00,North,Phone,Accessories,1,305,305
651,2023-01-28 02:00:00,East,Laptop,Electronics,2,509,1018
652,2023-01-28 03:00:00,West,Tablet,Accessories,4,905,3620
653,2023-01-28 04:00:00,East,Laptop,Accessories,3,705,2115
654,2023-01-28 05:00:00,North,Headphones,Electronics,2,135,270
655,2023-01-28 06:00:00,South,Tablet,Accessories,1,329,329
656,2023-01-28 07:00:00,North,Laptop,Electronics,4,326,1304
657,2023-01-28 08:00:00,East,Tablet,Electronics,1,794,794
658,2023-01-28 09:00:00,East,Laptop,Accessories,2,361,722
659,2023-01-28 10:00:00,West,Phone,Electronics,3,230,690
660,2023-01-28 11:00:00,South,Laptop,Accessories,3,676,2028
661,2023-01-28 12:00:00,West,Tablet,Accessories,2,991,1982
662,2023-01-28 13:00:00,East,Headphones,Accessories,1,547,547
663,2023-01-28 14:00:00,North,Headphones,Accessories,1,285,285
664,2023-01-28 15:00:00,South,Headphones,Electronics,1,728,728
665,2023-01-28 16:00:00,North,Laptop,Accessories,1,285,285
666,2023-01-28 17:00:00,North,Phone,Accessories,3,373,1119
667,2023-01-28 18:00:00,South,Laptop,Accessories,1,762,762
668,2023-01-28 19:00:00,West,Headphones,Electronics,2,451,902
669,2023-01-28 20:00:00,North,Tablet,Electronics,2,512,1024
670,2023-01-28 21:00:00,East,Headphones,Accessories,2,250,500
671,2023-01-28 22:00:00,North,Tablet,Electronics,2,483,966
672,2023-01-28 23:00:00,South,Phone,Electronics,1,135,135
673,2023-01-29 00:00:00,South,Tablet,Accessories,3,425,1275
674,2023-01-29 01:00:00,South,Laptop,Accessories,4,564,2256
675,2023-01-29 02:00:00,West,Laptop,Accessories,1,565,565
676,2023-01-29 03:00:00,North,Laptop,Accessories,4,194,776
677,2023-01-29 04:00:00,West,Tablet,Accessories,3,233,699
678,2023-01-29 05:00:00,West,Laptop,Electronics,1,261,261
679,2023-01-29 06:00:00,South,Laptop,Accessories,4,655,2620
680,2023-01-29 07:00:00,South,Laptop,Accessories,3,399,1197
681,2023-01-29 08:00:00,West,Phone,Accessories,4,894,3576
682,2023-01-29 09:00:00,North,Tablet,Accessories,2,455,910
683,2023-01-29 10:00:00,East,Tablet,Accessories,2,339,678
684,2023-01-29 11:00:00,West,Headphones,Electronics,3,663,1989
685,2023-01-29 12:00:00,North,Tablet,Accessories,3,892,2676
686,2023-01-29 13:00:00,South,Phone,Electronics,4,685,2740
687,2023-01-29 14:00:00,South,Tablet,Accessories,3,906,2718
688,2023-01-29 15:00:00,North,Phone,Accessories,2,849,1698
689,2023-01-29 16:00:00,East,Phone,Accessories,2,266,532
690,2023-01-29 17:00:00,South,Tablet,Electronics,1,239,239
691,2023-01-29 18:00:00,South,Headphones,Accessories,4,238,952
692,2023-01-29 19:00:00,South,Laptop,Accessories,3,980,2940
693,2023-01-29 20:00:00,North,Laptop,Accessories,3,334,1002
694,2023-01-29 21:00:00,West,Tablet,Accessories,3,102,306
695,2023-01-29 22:00:00,South,Tablet,Accessories,4,355,1420
696,2023-01-29 23:00:00,West,Phone,Accessories,2,470,940
697,2023-01-30 00:00:00,East,Tablet,Accessories,3,377,1131
698,2023-01-30 01:00:00,South,Phone,Electronics,3,615,1845
699,2023-01-30 02:00:00,South,Headphones,Accessories,2,881,1762
700,2023-01-30 03:00:00,East,Tablet,Accessories,3,311,933
701,2023-01-30 04:00:00,South,Laptop,Accessories,1,315,315
702,2023-01-30 05:00:00,West,Laptop,Electronics,2,369,738
703,2023-01-30 06:00:00,North,Tablet,Electronics,2,575,1150
704,2023-01-30 07:00:00,West,Phone,Accessories,2,627,1254
705,2023-01-30 08:00:00,North,Laptop,Electronics,1,163,163
706,2023-01-30 09:00:00,North,Phone,Accessories,2,850,1700
707,2023-01-30 10:00:00,West,Tablet,Accessories,4,559,2236
708,2023-01-30 11:00:00,West,Tablet,Electronics,4,115,460
709,2023-01-30 12:00:00,West,Laptop,Accessories,4,663,2652
710,2023-01-30 13:00:00,West,Tablet,Electronics,2,118,236
711,2023-01-30 14:00:00,East,Headphones,Electronics,2,424,848
712,2023-01-30 15:00:00,South,Headphones,Electronics,2,192,384
713,2023-01-30 16:00:00,North,Laptop,Accessories,1,872,872
714,2023-01-30 17:00:00,West,Headphones,Accessories,4,909,3636
715,2023-01-30 18:00:00,West,Phone,Accessories,3,116,348
716,2023-01-30 19:00:00,West,Laptop,Accessories,3,722,2166
717,2023-01-30 20:00:00,East,Laptop,Accessories,2,939,1878
718,2023-01-30 21:00:00,West,Phone,Accessories,1,971,971
719,2023-01-30 22:00:00,West,Headphones,Accessories,2,587,1174
720,2023-01-30 23:00:00,West,Headphones,Electronics,3,193,579
721,2023-01-31 00:00:00,South,Headphones,Accessories,4,109,436
722,2023-01-31 01:00:00,East,Laptop,Accessories,3,823,2469
723,2023-01-31 02:00:00,West,Laptop,Accessories,4,848,3392
724,2023-01-31 03:00:00,North,Headphones,Electronics,4,865,3460
725,2023-01-31 04:00:00,North,Tablet,Electronics,1,627,627
726,2023-01-31 05:00:00,North,Headphones,Electronics,3,588,1764
727,2023-01-31 06:00:00,East,Phone,Accessories,2,243,486
728,2023-01-31 07:00:00,East,Laptop,Electronics,1,653,653
729,2023-01-31 08:00:00,North,Phone,Electronics,4,614,2456
730,2023-01-31 09:00:00,West,Phone,Accessories,3,569,1707
731,2023-01-31 10:00:00,East,Laptop,Accessories,2,476,952
732,2023-01-31 11:00:00,North,Tablet,Accessories,1,767,767
733,2023-01-31 12:00:00,North,Headphones,Electronics,2,593,1186
734,2023-01-31 13:00:00,West,Phone,Accessories,3,784,2352
735,2023-01-31 14:00:00,South,Laptop,Accessories,2,583,1166
736,2023-01-31 15:00:00,East,Phone,Accessories,1,551,551
737,2023-01-31 16:00:00,West,Headphones,Accessories,2,635,1270
738,2023-01-31 17:00:00,North,Tablet,Accessories,3,886,2658
739,2023-01-31 18:00:00,North,Tablet,Accessories,1,174,174
740,2023-01-31 19:00:00,West,Tablet,Electronics,4,139,556
741,2023-01-31 20:00:00,East,Laptop,Accessories,1,401,401
742,2023-01-31 21:00:00,South,Laptop,Electronics,3,651,1953
